unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1680750000,2023-04-06 03:00:00,SOL/USD,20.7758,20.7758,20.7758,20.7758,0.00,0.0
1680746400,2023-04-06 02:00:00,SOL/USD,20.8150,20.8215,20.7758,20.7758,204.56,4249.897648
1680742800,2023-04-06 01:00:00,SOL/USD,20.7919,20.8107,20.5739,20.7231,19.02,394.15336199999996
1680739200,2023-04-06 00:00:00,SOL/USD,20.8777,20.8777,20.8555,20.8555,30.31,632.1302049999999
1680735600,2023-04-05 23:00:00,SOL/USD,20.9082,20.9082,20.9063,20.9063,171.98,3595.465474
1680732000,2023-04-05 22:00:00,SOL/USD,20.8767,20.8978,20.8327,20.8977,23.77,496.738329
1680728400,2023-04-05 21:00:00,SOL/USD,20.9077,20.9077,20.8923,20.8923,228.57,4775.353010999999
1680724800,2023-04-05 20:00:00,SOL/USD,20.8888,20.8888,20.8770,20.8770,70.10,1463.4777
1680721200,2023-04-05 19:00:00,SOL/USD,20.7576,20.9445,20.7369,20.9261,145.73,3049.5605530000003
1680717600,2023-04-05 18:00:00,SOL/USD,20.7572,20.7572,20.7379,20.7379,621.25,12883.420375
1680714000,2023-04-05 17:00:00,SOL/USD,20.6817,20.7441,20.6817,20.7441,12.91,267.806331
1680710400,2023-04-05 16:00:00,SOL/USD,20.8179,20.8222,20.6584,20.6665,778.62,16091.35023
1680706800,2023-04-05 15:00:00,SOL/USD,20.6697,20.8792,20.6697,20.8500,943.13,19664.2605
1680703200,2023-04-05 14:00:00,SOL/USD,20.9795,20.9795,20.7169,20.8512,2418.15,50421.32928
1680699600,2023-04-05 13:00:00,SOL/USD,21.1175,21.1175,20.9193,20.9553,2236.56,46867.785768
1680696000,2023-04-05 12:00:00,SOL/USD,21.1323,21.1999,20.9639,21.0861,279.89,5901.7885289999995
1680692400,2023-04-05 11:00:00,SOL/USD,21.1801,21.1837,21.1489,21.1837,653.62,13846.089994000002
1680688800,2023-04-05 10:00:00,SOL/USD,21.2110,21.2110,21.1367,21.1685,77.21,1634.419885
1680685200,2023-04-05 09:00:00,SOL/USD,21.2314,21.2314,21.2137,21.2137,32.87,697.294319
1680681600,2023-04-05 08:00:00,SOL/USD,21.1871,21.1889,21.1256,21.1256,65.74,1388.7969439999997
1680678000,2023-04-05 07:00:00,SOL/USD,21.2060,21.2060,20.3000,21.1546,1973.31,41744.583726
1680674400,2023-04-05 06:00:00,SOL/USD,21.1597,21.1597,21.1597,21.1597,0.00,0.0
1680670800,2023-04-05 05:00:00,SOL/USD,21.1422,21.1597,21.1422,21.1597,17.47,369.659959
1680667200,2023-04-05 04:00:00,SOL/USD,21.1561,21.1742,21.1225,21.1742,185.93,3936.919006
1680663600,2023-04-05 03:00:00,SOL/USD,21.1424,21.1424,21.0718,21.1160,94.68,1999.2628800000002
1680660000,2023-04-05 02:00:00,SOL/USD,21.2303,21.2303,21.2303,21.2303,47.10,999.94713
1680656400,2023-04-05 01:00:00,SOL/USD,21.2450,21.2857,21.2450,21.2657,40.77,867.0025890000001
1680652800,2023-04-05 00:00:00,SOL/USD,20.9194,21.3000,20.9194,21.3000,853.04,18169.752
1680649200,2023-04-04 23:00:00,SOL/USD,20.9134,20.9134,20.9134,20.9134,7.35,153.71348999999998
1680645600,2023-04-04 22:00:00,SOL/USD,21.0470,21.0470,20.9851,21.0025,113.13,2376.0128250000002
1680642000,2023-04-04 21:00:00,SOL/USD,21.0272,21.0272,20.9416,20.9416,72.07,1509.261112
1680638400,2023-04-04 20:00:00,SOL/USD,21.0317,21.0317,21.0230,21.0230,18.68,392.70964
1680634800,2023-04-04 19:00:00,SOL/USD,20.8600,20.9318,20.8600,20.9318,23.00,481.4314
1680631200,2023-04-04 18:00:00,SOL/USD,20.9860,20.9860,20.8718,20.8718,40.65,848.43867
1680627600,2023-04-04 17:00:00,SOL/USD,21.0006,21.0006,21.0006,21.0006,9.19,192.995514
1680624000,2023-04-04 16:00:00,SOL/USD,20.8159,20.8687,20.8159,20.8687,63.01,1314.936787
1680620400,2023-04-04 15:00:00,SOL/USD,20.8386,20.8834,20.8386,20.8769,103.41,2158.880229
1680616800,2023-04-04 14:00:00,SOL/USD,20.8867,20.9458,20.8867,20.9428,202.31,4236.937868
1680613200,2023-04-04 13:00:00,SOL/USD,21.0540,21.0790,21.0173,21.0173,287.38,6039.951674
1680609600,2023-04-04 12:00:00,SOL/USD,20.9731,21.2100,20.9731,21.0610,3625.49,76356.44489
1680606000,2023-04-04 11:00:00,SOL/USD,20.6893,20.9600,20.6893,20.8479,495.25,10324.922475
1680602400,2023-04-04 10:00:00,SOL/USD,20.6545,20.7104,20.6545,20.7104,17.09,353.940736
1680598800,2023-04-04 09:00:00,SOL/USD,20.6309,20.6309,20.6309,20.6309,0.00,0.0
1680595200,2023-04-04 08:00:00,SOL/USD,20.5322,20.6309,20.5208,20.6309,43.98,907.3469819999999
1680591600,2023-04-04 07:00:00,SOL/USD,20.6016,20.6016,20.5182,20.5182,805.89,16535.412197999998
1680588000,2023-04-04 06:00:00,SOL/USD,20.6224,20.6246,20.6224,20.6246,31.50,649.6749
1680584400,2023-04-04 05:00:00,SOL/USD,20.3335,20.3335,20.3335,20.3335,0.00,0.0
1680580800,2023-04-04 04:00:00,SOL/USD,20.4361,20.4463,20.3335,20.3335,430.17,8746.861695000001
1680577200,2023-04-04 03:00:00,SOL/USD,20.4832,20.4973,20.4592,20.4592,1891.76,38703.896192
1680573600,2023-04-04 02:00:00,SOL/USD,20.4415,20.5262,20.4415,20.5105,220.68,4526.257140000001
1680570000,2023-04-04 01:00:00,SOL/USD,20.4160,20.4822,20.3701,20.4822,496.84,10176.376247999999
1680566400,2023-04-04 00:00:00,SOL/USD,20.5120,20.5120,20.5120,20.5120,4.74,97.22688000000001
1680562800,2023-04-03 23:00:00,SOL/USD,20.5113,20.5113,20.4497,20.4497,8.09,165.438073
1680559200,2023-04-03 22:00:00,SOL/USD,20.3809,20.5942,20.3809,20.4694,233.27,4774.896938
1680555600,2023-04-03 21:00:00,SOL/USD,20.1384,20.3802,20.1092,20.3753,457.01,9311.715853
1680552000,2023-04-03 20:00:00,SOL/USD,20.9981,21.0011,20.4091,20.4565,556.56,11385.269639999999
1680548400,2023-04-03 19:00:00,SOL/USD,20.6949,20.9654,20.6730,20.9548,621.78,13029.275543999998
1680544800,2023-04-03 18:00:00,SOL/USD,20.2939,20.7022,20.2903,20.7022,452.09,9359.257598
1680541200,2023-04-03 17:00:00,SOL/USD,20.2492,20.3498,20.2492,20.3456,221.91,4514.8920960000005
1680537600,2023-04-03 16:00:00,SOL/USD,20.3294,20.3295,20.2391,20.2391,18.72,378.875952
1680534000,2023-04-03 15:00:00,SOL/USD,20.0864,20.2219,20.0864,20.2219,310.93,6287.595367000001
1680530400,2023-04-03 14:00:00,SOL/USD,20.5377,20.5440,20.0007,20.2016,2991.64,60435.914624
1680526800,2023-04-03 13:00:00,SOL/USD,20.3984,20.5851,20.3731,20.4763,1797.33,36802.668279
1680523200,2023-04-03 12:00:00,SOL/USD,20.3489,20.3760,20.3308,20.3760,24.40,497.1744
1680519600,2023-04-03 11:00:00,SOL/USD,20.4382,20.4382,20.4382,20.4382,48.92,999.836744
1680516000,2023-04-03 10:00:00,SOL/USD,20.3715,20.4556,20.3715,20.4481,300.36,6141.791316000001
1680512400,2023-04-03 09:00:00,SOL/USD,20.5314,20.5353,20.3502,20.4117,1049.50,21422.07915
1680508800,2023-04-03 08:00:00,SOL/USD,20.2606,20.5428,20.2599,20.4618,2691.78,55078.664004000006
1680505200,2023-04-03 07:00:00,SOL/USD,20.1502,20.3316,20.1502,20.3316,1826.78,37141.360248000005
1680501600,2023-04-03 06:00:00,SOL/USD,20.1159,20.1242,20.1159,20.1160,37.56,755.55696
1680498000,2023-04-03 05:00:00,SOL/USD,20.0733,20.0874,20.0563,20.0874,542.21,10891.589154
1680494400,2023-04-03 04:00:00,SOL/USD,20.0499,20.0499,20.0176,20.0326,119.59,2395.698634
1680490800,2023-04-03 03:00:00,SOL/USD,20.0954,20.0954,20.0001,20.0512,93.38,1872.381056
1680487200,2023-04-03 02:00:00,SOL/USD,20.1417,20.1417,20.0762,20.0788,372.54,7480.1561520000005
1680483600,2023-04-03 01:00:00,SOL/USD,20.3057,20.3057,20.0888,20.0888,57.23,1149.682024
1680480000,2023-04-03 00:00:00,SOL/USD,20.5793,20.5793,20.5793,20.5793,0.00,0.0
1680476400,2023-04-02 23:00:00,SOL/USD,20.5793,20.5793,20.5793,20.5793,7.12,146.524616
1680472800,2023-04-02 22:00:00,SOL/USD,20.3372,20.3372,20.3372,20.3372,14.24,289.601728
1680469200,2023-04-02 21:00:00,SOL/USD,20.4411,20.4411,20.4411,20.4411,1.52,31.070472
1680465600,2023-04-02 20:00:00,SOL/USD,20.4546,20.4546,20.4546,20.4546,4.74,96.954804
1680462000,2023-04-02 19:00:00,SOL/USD,20.5347,20.5347,20.3988,20.4277,94.54,1931.2347580000003
1680458400,2023-04-02 18:00:00,SOL/USD,20.6535,20.6535,20.6049,20.6049,5.28,108.79387200000001
1680454800,2023-04-02 17:00:00,SOL/USD,20.5498,20.6049,20.5331,20.6049,509.63,10500.875187
1680451200,2023-04-02 16:00:00,SOL/USD,20.6127,20.6127,20.5000,20.5352,539.00,11068.4728
1680447600,2023-04-02 15:00:00,SOL/USD,20.5700,20.6483,20.5000,20.6483,734.30,15162.04669
1680444000,2023-04-02 14:00:00,SOL/USD,20.7735,20.8591,20.7735,20.7924,70.03,1456.091772
1680440400,2023-04-02 13:00:00,SOL/USD,20.7362,20.9012,20.7362,20.9012,33.14,692.665768
1680436800,2023-04-02 12:00:00,SOL/USD,20.9570,21.0410,20.9570,21.0035,9.29,195.12251499999996
1680433200,2023-04-02 11:00:00,SOL/USD,21.0347,21.0446,21.0115,21.0115,1254.80,26365.2302
1680429600,2023-04-02 10:00:00,SOL/USD,21.1607,21.1607,21.1607,21.1607,0.00,0.0
1680426000,2023-04-02 09:00:00,SOL/USD,21.0478,21.1773,21.0425,21.1607,707.15,14963.789004999999
1680422400,2023-04-02 08:00:00,SOL/USD,21.1774,21.1857,21.0524,21.0673,1146.27,24148.813971
1680418800,2023-04-02 07:00:00,SOL/USD,21.2082,21.2089,21.2082,21.2089,103.95,2204.665155
1680415200,2023-04-02 06:00:00,SOL/USD,21.0329,21.0972,21.0329,21.0972,347.90,7339.71588
1680411600,2023-04-02 05:00:00,SOL/USD,20.9619,21.0305,20.9619,21.0303,55.32,1163.396196
1680408000,2023-04-02 04:00:00,SOL/USD,21.0424,21.0443,20.9410,20.9410,269.48,5643.18068
1680404400,2023-04-02 03:00:00,SOL/USD,20.9634,20.9634,20.9630,20.9630,233.37,4892.135310000001
1680400800,2023-04-02 02:00:00,SOL/USD,20.9219,20.9687,20.9219,20.9687,7.00,146.78089999999997
1680397200,2023-04-02 01:00:00,SOL/USD,20.9459,20.9459,20.9459,20.9459,0.00,0.0
1680393600,2023-04-02 00:00:00,SOL/USD,21.1422,21.1422,20.9459,20.9459,56.39,1181.1393010000002
1680390000,2023-04-01 23:00:00,SOL/USD,21.2178,21.2178,21.1476,21.1476,88.71,1876.003596
1680386400,2023-04-01 22:00:00,SOL/USD,21.1104,21.1760,21.1104,21.1760,77.49,1640.9282399999997
1680382800,2023-04-01 21:00:00,SOL/USD,21.0461,21.0970,21.0461,21.0694,99.73,2101.251262
1680379200,2023-04-01 20:00:00,SOL/USD,21.0263,21.1300,21.0263,21.0749,2086.36,43969.828364
1680375600,2023-04-01 19:00:00,SOL/USD,20.9100,20.9482,20.9100,20.9482,9.56,200.264792
1680372000,2023-04-01 18:00:00,SOL/USD,20.9256,20.9588,20.9256,20.9588,401.79,8421.036252
1680368400,2023-04-01 17:00:00,SOL/USD,20.9014,20.9375,20.8889,20.9116,50.33,1052.480828
1680364800,2023-04-01 16:00:00,SOL/USD,20.9489,21.0075,20.7978,20.7978,536.53,11158.643633999998
1680361200,2023-04-01 15:00:00,SOL/USD,20.8938,20.9666,20.8938,20.9666,21.20,444.49192
1680357600,2023-04-01 14:00:00,SOL/USD,21.0268,21.0268,20.9567,20.9567,131.14,2748.261638
1680354000,2023-04-01 13:00:00,SOL/USD,21.0403,21.0403,21.0400,21.0400,5.50,115.72
1680350400,2023-04-01 12:00:00,SOL/USD,20.9959,20.9959,20.9959,20.9959,2.37,49.760283
1680346800,2023-04-01 11:00:00,SOL/USD,21.1004,21.1004,21.0255,21.0255,53.40,1122.7617
1680343200,2023-04-01 10:00:00,SOL/USD,21.0307,21.0576,21.0307,21.0576,391.74,8249.104224
1680339600,2023-04-01 09:00:00,SOL/USD,21.0068,21.0288,20.9866,21.0009,201.93,4240.7117370000005
1680336000,2023-04-01 08:00:00,SOL/USD,21.0002,21.0214,21.0000,21.0006,673.19,14137.393914
1680332400,2023-04-01 07:00:00,SOL/USD,21.1104,21.1104,21.1104,21.1104,0.00,0.0
1680328800,2023-04-01 06:00:00,SOL/USD,21.1104,21.1104,21.1104,21.1104,0.00,0.0
1680325200,2023-04-01 05:00:00,SOL/USD,21.2274,21.2274,21.1104,21.1104,14.10,297.65664
1680321600,2023-04-01 04:00:00,SOL/USD,21.1289,21.1289,21.1289,21.1289,7.02,148.324878
1680318000,2023-04-01 03:00:00,SOL/USD,20.9958,21.0362,20.9958,21.0362,51.54,1084.205748
1680314400,2023-04-01 02:00:00,SOL/USD,21.2718,21.2718,20.9543,20.9543,30.44,637.848892
1680310800,2023-04-01 01:00:00,SOL/USD,21.1626,21.1741,21.0237,21.0237,2671.15,56157.456255000005
1680307200,2023-04-01 00:00:00,SOL/USD,21.1723,21.2924,21.1723,21.2020,69.36,1470.5707200000002
1680303600,2023-03-31 23:00:00,SOL/USD,21.2844,21.2844,21.2130,21.2130,14.21,301.43673
1680300000,2023-03-31 22:00:00,SOL/USD,21.0284,21.4643,21.0284,21.3926,1874.14,40092.727364000006
1680296400,2023-03-31 21:00:00,SOL/USD,20.8586,21.0061,20.8586,21.0016,214.54,4505.683264
1680292800,2023-03-31 20:00:00,SOL/USD,20.9900,21.0039,20.8788,20.9208,1699.51,35555.108808
1680289200,2023-03-31 19:00:00,SOL/USD,20.8915,20.9491,20.8609,20.9491,189.44,3968.5975040000003
1680285600,2023-03-31 18:00:00,SOL/USD,20.7403,20.8241,20.7120,20.8221,345.60,7196.11776
1680282000,2023-03-31 17:00:00,SOL/USD,20.9889,20.9889,20.8642,20.8642,1562.19,32593.844598000003
1680278400,2023-03-31 16:00:00,SOL/USD,20.8758,20.9542,20.8551,20.9392,554.98,11620.837216
1680274800,2023-03-31 15:00:00,SOL/USD,20.9299,21.0000,20.8320,20.8549,987.42,20592.545358
1680271200,2023-03-31 14:00:00,SOL/USD,20.7235,20.9327,20.7233,20.8991,2133.86,44595.75352600001
1680267600,2023-03-31 13:00:00,SOL/USD,20.5316,20.6943,20.5316,20.6844,40.95,847.0261800000001
1680264000,2023-03-31 12:00:00,SOL/USD,20.3200,20.4518,20.3200,20.4518,11.89,243.171902
1680260400,2023-03-31 11:00:00,SOL/USD,20.3492,20.3644,20.3200,20.3636,551.03,11220.954508
1680256800,2023-03-31 10:00:00,SOL/USD,20.3803,20.3961,20.3764,20.3765,138.75,2827.239375
1680253200,2023-03-31 09:00:00,SOL/USD,20.3002,20.3162,20.2944,20.2944,22.97,466.16236799999996
1680249600,2023-03-31 08:00:00,SOL/USD,20.3692,20.3797,20.2780,20.2780,26.25,532.2975
1680246000,2023-03-31 07:00:00,SOL/USD,20.3398,20.3398,20.1424,20.2896,477.90,9696.39984
1680242400,2023-03-31 06:00:00,SOL/USD,20.4575,20.4594,20.3783,20.4252,526.38,10751.416776
1680238800,2023-03-31 05:00:00,SOL/USD,20.5566,20.5566,20.4411,20.4411,52.14,1065.7989539999999
1680235200,2023-03-31 04:00:00,SOL/USD,20.4531,20.4898,20.4531,20.4857,77.39,1585.3883230000001
1680231600,2023-03-31 03:00:00,SOL/USD,20.5451,20.5738,20.5255,20.5255,336.05,6897.594275
1680228000,2023-03-31 02:00:00,SOL/USD,20.5781,20.5781,20.5781,20.5781,0.00,0.0
1680224400,2023-03-31 01:00:00,SOL/USD,20.5781,20.5781,20.5781,20.5781,0.00,0.0
1680220800,2023-03-31 00:00:00,SOL/USD,20.5765,20.5781,20.5765,20.5781,194.70,4006.5560699999996
1680217200,2023-03-30 23:00:00,SOL/USD,20.5417,20.5704,20.5417,20.5704,23.84,490.398336
1680213600,2023-03-30 22:00:00,SOL/USD,20.5617,20.5617,20.5201,20.5201,87.65,1798.586765
1680210000,2023-03-30 21:00:00,SOL/USD,20.6850,20.6850,20.5340,20.5607,457.33,9403.024931
1680206400,2023-03-30 20:00:00,SOL/USD,20.4525,20.6809,20.4525,20.6809,361.18,7469.527462000001
1680202800,2023-03-30 19:00:00,SOL/USD,20.4287,20.5405,20.4287,20.5405,788.63,16198.854515
1680199200,2023-03-30 18:00:00,SOL/USD,20.3263,20.3944,20.3000,20.3944,651.79,13292.865976
1680195600,2023-03-30 17:00:00,SOL/USD,20.4016,20.4439,20.2067,20.3178,1211.46,24614.201987999997
1680192000,2023-03-30 16:00:00,SOL/USD,20.4845,20.4845,20.3072,20.3730,450.38,9175.59174
1680188400,2023-03-30 15:00:00,SOL/USD,20.6890,20.6890,20.5243,20.5243,22.40,459.74431999999996
1680184800,2023-03-30 14:00:00,SOL/USD,20.6021,20.7014,20.4994,20.6668,9178.89,189698.28385199996
1680181200,2023-03-30 13:00:00,SOL/USD,20.6471,20.6764,20.6020,20.6020,9857.92,203092.86784
1680177600,2023-03-30 12:00:00,SOL/USD,20.5414,20.6735,20.4672,20.6219,6527.50,134609.45225
1680174000,2023-03-30 11:00:00,SOL/USD,20.7474,20.7508,20.6991,20.6991,80.10,1657.99791
1680170400,2023-03-30 10:00:00,SOL/USD,20.6834,20.6834,20.6495,20.6497,24.15,498.690255
1680166800,2023-03-30 09:00:00,SOL/USD,20.7026,20.7026,20.5408,20.5853,2303.85,47425.443405
1680163200,2023-03-30 08:00:00,SOL/USD,21.0338,21.0338,20.9267,20.9267,141.22,2955.268574
1680159600,2023-03-30 07:00:00,SOL/USD,20.9482,20.9482,20.9482,20.9482,0.00,0.0
1680156000,2023-03-30 06:00:00,SOL/USD,21.0945,21.0945,20.9481,20.9482,12.33,258.291306
1680152400,2023-03-30 05:00:00,SOL/USD,21.1850,21.1850,21.1850,21.1850,0.00,0.0
1680148800,2023-03-30 04:00:00,SOL/USD,21.0113,21.1850,21.0113,21.1850,73.85,1564.5122499999998
1680145200,2023-03-30 03:00:00,SOL/USD,20.9614,21.1172,20.9170,21.1172,263.25,5559.1029
1680141600,2023-03-30 02:00:00,SOL/USD,20.9669,21.6300,20.9669,21.4285,785.51,16832.301035
1680138000,2023-03-30 01:00:00,SOL/USD,20.9205,20.9389,20.7520,20.9239,2351.21,49196.482919
1680134400,2023-03-30 00:00:00,SOL/USD,21.1700,21.1700,20.8386,20.8386,109.33,2278.284138
1680130800,2023-03-29 23:00:00,SOL/USD,21.1707,21.1817,21.1170,21.1170,193.88,4094.16396
1680127200,2023-03-29 22:00:00,SOL/USD,21.1168,21.1300,21.1168,21.1168,3388.25,71548.9976
1680123600,2023-03-29 21:00:00,SOL/USD,21.2156,21.2732,21.1168,21.1168,305.40,6449.07072
1680120000,2023-03-29 20:00:00,SOL/USD,21.1880,21.2263,21.1880,21.2029,305.24,6471.973196
1680116400,2023-03-29 19:00:00,SOL/USD,21.1784,21.2021,21.1168,21.1826,124.67,2640.834742
1680112800,2023-03-29 18:00:00,SOL/USD,21.1155,21.1321,21.1155,21.1321,4.35,91.924635
1680109200,2023-03-29 17:00:00,SOL/USD,21.1163,21.1784,21.0868,21.0922,34.73,732.5321059999999
1680105600,2023-03-29 16:00:00,SOL/USD,21.2320,21.2320,21.1623,21.1726,344.63,7296.713138
1680102000,2023-03-29 15:00:00,SOL/USD,21.0000,21.1849,21.0000,21.1710,688.86,14583.85506
1680098400,2023-03-29 14:00:00,SOL/USD,21.1185,21.3336,21.0082,21.0832,143.37,3022.6983840000003
1680094800,2023-03-29 13:00:00,SOL/USD,21.2313,21.2313,21.0704,21.0959,147.29,3107.215111
1680091200,2023-03-29 12:00:00,SOL/USD,21.0797,21.1502,21.0646,21.1340,265.54,5611.9223600000005
1680087600,2023-03-29 11:00:00,SOL/USD,21.1666,21.2185,21.1515,21.2185,68.41,1451.5575849999998
1680084000,2023-03-29 10:00:00,SOL/USD,21.2410,21.3238,21.1830,21.3238,73.30,1563.0345399999999
1680080400,2023-03-29 09:00:00,SOL/USD,21.4532,21.4915,21.2301,21.2313,1360.80,28891.55304
1680076800,2023-03-29 08:00:00,SOL/USD,21.2331,21.5089,21.2331,21.4516,467.14,10020.900424
1680073200,2023-03-29 07:00:00,SOL/USD,21.1820,21.2703,21.1820,21.2159,135.22,2868.813998
1680069600,2023-03-29 06:00:00,SOL/USD,20.8600,21.2316,20.8600,21.1688,1107.71,23448.891448000002
1680066000,2023-03-29 05:00:00,SOL/USD,20.8837,20.9921,20.8566,20.8575,300.14,6260.170050000001
1680062400,2023-03-29 04:00:00,SOL/USD,20.6750,20.8787,20.6750,20.8505,62.40,1301.0712
1680058800,2023-03-29 03:00:00,SOL/USD,20.7366,20.7366,20.6532,20.6634,40.66,840.1738439999999
1680055200,2023-03-29 02:00:00,SOL/USD,20.7128,20.7674,20.7128,20.7577,104.90,2177.48273
1680051600,2023-03-29 01:00:00,SOL/USD,20.5855,20.8625,20.5855,20.8625,207.91,4337.5223750000005
1680048000,2023-03-29 00:00:00,SOL/USD,20.4719,20.5700,20.4719,20.5178,1209.29,24811.970362
1680044400,2023-03-28 23:00:00,SOL/USD,20.3973,20.3973,20.3973,20.3973,0.00,0.0
1680040800,2023-03-28 22:00:00,SOL/USD,20.2905,20.3973,20.2905,20.3973,98.02,1999.343346
1680037200,2023-03-28 21:00:00,SOL/USD,20.5000,20.5000,20.3118,20.3118,152.83,3104.2523940000005
1680033600,2023-03-28 20:00:00,SOL/USD,20.6658,20.6708,20.6030,20.6030,124.33,2561.57099
1680030000,2023-03-28 19:00:00,SOL/USD,20.5515,20.7000,20.5105,20.7000,157.75,3265.4249999999997
1680026400,2023-03-28 18:00:00,SOL/USD,20.1425,20.6468,20.1425,20.6468,366.21,7561.064627999999
1680022800,2023-03-28 17:00:00,SOL/USD,20.1113,20.1399,20.0924,20.1399,5.54,111.575046
1680019200,2023-03-28 16:00:00,SOL/USD,20.1834,20.2160,20.1834,20.2160,139.01,2810.22616
1680015600,2023-03-28 15:00:00,SOL/USD,20.3162,20.3487,20.2439,20.2502,713.95,14457.630290000001
1680012000,2023-03-28 14:00:00,SOL/USD,19.9394,20.3387,19.9359,20.3346,1496.23,30425.238557999997
1680008400,2023-03-28 13:00:00,SOL/USD,19.9119,19.9484,19.9119,19.9484,81.50,1625.7946
1680004800,2023-03-28 12:00:00,SOL/USD,20.1168,20.1695,19.9841,19.9841,199.08,3978.4346280000004
1680001200,2023-03-28 11:00:00,SOL/USD,19.8097,19.9306,19.7809,19.9306,414.31,8257.446886
1679997600,2023-03-28 10:00:00,SOL/USD,19.7487,19.7679,19.6342,19.6357,135.32,2657.102924
1679994000,2023-03-28 09:00:00,SOL/USD,19.7651,19.7651,19.7651,19.7651,0.54,10.673154
1679990400,2023-03-28 08:00:00,SOL/USD,19.8948,19.8981,19.8948,19.8981,150.23,2989.2915629999998
1679986800,2023-03-28 07:00:00,SOL/USD,20.0100,20.0100,20.0100,20.0100,0.00,0.0
1679983200,2023-03-28 06:00:00,SOL/USD,19.9968,20.0195,19.9968,20.0100,68.37,1368.0837000000001
1679979600,2023-03-28 05:00:00,SOL/USD,19.8552,19.8552,19.8344,19.8344,41.77,828.482888
1679976000,2023-03-28 04:00:00,SOL/USD,19.7444,19.7445,19.7444,19.7445,6.94,137.02683
1679972400,2023-03-28 03:00:00,SOL/USD,19.6899,19.6938,19.6899,19.6938,30.26,595.934388
1679968800,2023-03-28 02:00:00,SOL/USD,19.8044,19.8098,19.7446,19.7446,152.54,3011.8412839999996
1679965200,2023-03-28 01:00:00,SOL/USD,19.7332,19.7450,19.7332,19.7450,11.76,232.2012
1679961600,2023-03-28 00:00:00,SOL/USD,19.8997,19.8997,19.8215,19.8215,20.16,399.60144
1679958000,2023-03-27 23:00:00,SOL/USD,19.8253,19.9484,19.8213,19.9484,260.93,5205.136012
1679954400,2023-03-27 22:00:00,SOL/USD,19.8349,19.8578,19.8348,19.8578,106.65,2117.83437
1679950800,2023-03-27 21:00:00,SOL/USD,19.7607,19.8777,19.7607,19.8362,354.16,7025.188592000001
1679947200,2023-03-27 20:00:00,SOL/USD,19.7113,19.7500,19.6758,19.6920,3207.85,63168.9822
1679943600,2023-03-27 19:00:00,SOL/USD,19.9184,19.9188,19.6955,19.6955,155.49,3062.4532950000003
1679940000,2023-03-27 18:00:00,SOL/USD,19.7037,19.9264,19.7037,19.9000,79.29,1577.871
1679936400,2023-03-27 17:00:00,SOL/USD,19.7502,19.7502,19.6459,19.6788,156.54,3080.519352
1679932800,2023-03-27 16:00:00,SOL/USD,19.7403,19.9630,19.6678,19.6678,657.00,12921.7446
1679929200,2023-03-27 15:00:00,SOL/USD,19.8800,19.8800,19.4100,19.7903,1249.19,24721.844857
1679925600,2023-03-27 14:00:00,SOL/USD,20.4171,20.4171,19.9220,19.9220,317.60,6327.2272
1679922000,2023-03-27 13:00:00,SOL/USD,20.4351,20.5567,20.4351,20.4778,496.88,10175.009263999998
1679918400,2023-03-27 12:00:00,SOL/USD,20.6122,20.7378,20.5626,20.5626,421.66,8670.425916
1679914800,2023-03-27 11:00:00,SOL/USD,20.5829,20.6400,20.5829,20.6400,127.37,2628.9168
1679911200,2023-03-27 10:00:00,SOL/USD,20.5917,20.6275,20.5912,20.6208,175.08,3610.289664
1679907600,2023-03-27 09:00:00,SOL/USD,20.4533,20.5497,20.4533,20.5497,4.67,95.967099
1679904000,2023-03-27 08:00:00,SOL/USD,20.3810,20.4275,20.3810,20.4275,28.02,572.3785499999999
1679900400,2023-03-27 07:00:00,SOL/USD,20.5489,20.5489,20.5489,20.5489,4.79,98.429231
1679896800,2023-03-27 06:00:00,SOL/USD,20.4826,20.6026,20.4826,20.6026,38.65,796.29049
1679893200,2023-03-27 05:00:00,SOL/USD,20.6831,20.6831,20.5000,20.5028,197.18,4042.7421040000004
1679889600,2023-03-27 04:00:00,SOL/USD,20.6902,20.6902,20.6902,20.6902,0.00,0.0
1679886000,2023-03-27 03:00:00,SOL/USD,20.6935,20.6973,20.6654,20.6902,182.49,3775.7545980000004
1679882400,2023-03-27 02:00:00,SOL/USD,20.6738,20.6738,20.6738,20.6738,2.00,41.3476
1679878800,2023-03-27 01:00:00,SOL/USD,20.7517,20.7517,20.7292,20.7292,9.35,193.81802
1679875200,2023-03-27 00:00:00,SOL/USD,20.9667,20.9667,20.9118,20.9118,13.61,284.609598
1679871600,2023-03-26 23:00:00,SOL/USD,20.9763,20.9763,20.9763,20.9763,4.55,95.44216499999999
1679868000,2023-03-26 22:00:00,SOL/USD,20.9261,21.0180,20.9204,21.0060,36.82,773.44092
1679864400,2023-03-26 21:00:00,SOL/USD,20.8640,20.8640,20.8238,20.8361,56.11,1169.1135709999999
1679860800,2023-03-26 20:00:00,SOL/USD,20.9786,20.9872,20.8526,20.8526,346.11,7217.293386
1679857200,2023-03-26 19:00:00,SOL/USD,20.9273,20.9273,20.9273,20.9273,4.71,98.567583
1679853600,2023-03-26 18:00:00,SOL/USD,20.8760,20.9956,20.8760,20.9956,10.41,218.564196
1679850000,2023-03-26 17:00:00,SOL/USD,20.8515,20.8515,20.8515,20.8515,9.37,195.378555
