unix,date,symbol,open,high,low,close,Volume XRP,Volume RLUSD
1739462400,2025-02-13 16:00:00,XRP/RLUSD,2.44639,2.44793,2.42585,2.42585,1020.49,2475.5556665
1739458800,2025-02-13 15:00:00,XRP/RLUSD,2.44819,2.44984,2.44555,2.44749,3367.48,8241.8736252
1739455200,2025-02-13 14:00:00,XRP/RLUSD,2.44794,2.44794,2.43124,2.43255,3523.11,8570.1412305
1739451600,2025-02-13 13:00:00,XRP/RLUSD,2.43204,2.45061,2.43204,2.45061,924.02,2264.4126522
1739448000,2025-02-13 12:00:00,XRP/RLUSD,2.45214,2.45214,2.45195,2.45195,12061.87,29575.1021465
1739444400,2025-02-13 11:00:00,XRP/RLUSD,2.45365,2.45365,2.45365,2.45365,0.00,0.0
1739440800,2025-02-13 10:00:00,XRP/RLUSD,2.44957,2.45365,2.44957,2.45365,203.89,500.2746985
1739437200,2025-02-13 09:00:00,XRP/RLUSD,2.44785,2.44785,2.44785,2.44785,30.48,74.610468
1739433600,2025-02-13 08:00:00,XRP/RLUSD,2.44015,2.44015,2.42686,2.42686,8676.80,21057.378847999997
1739430000,2025-02-13 07:00:00,XRP/RLUSD,2.43613,2.44772,2.43217,2.44176,2904.54,7092.189590399999
1739426400,2025-02-13 06:00:00,XRP/RLUSD,2.46799,2.46799,2.43840,2.44087,18287.34,44637.0195858
1739422800,2025-02-13 05:00:00,XRP/RLUSD,2.46854,2.46854,2.46854,2.46854,0.00,0.0
1739419200,2025-02-13 04:00:00,XRP/RLUSD,2.47730,2.47730,2.46854,2.46854,40608.97,100244.8668038
1739415600,2025-02-13 03:00:00,XRP/RLUSD,2.46920,2.46920,2.46920,2.46920,0.00,0.0
1739412000,2025-02-13 02:00:00,XRP/RLUSD,2.47091,2.47091,2.46920,2.46920,72.46,178.91823199999996
1739408400,2025-02-13 01:00:00,XRP/RLUSD,2.46809,2.47960,2.46809,2.47960,1204.65,2987.0501400000003
1739404800,2025-02-13 00:00:00,XRP/RLUSD,2.47022,2.47022,2.45896,2.45896,25.03,61.5477688
1739401200,2025-02-12 23:00:00,XRP/RLUSD,2.48050,2.48050,2.46729,2.46900,1343.82,3317.8915799999995
1739397600,2025-02-12 22:00:00,XRP/RLUSD,2.47858,2.49254,2.47584,2.47853,74731.78,185224.9586834
1739394000,2025-02-12 21:00:00,XRP/RLUSD,2.45051,2.45365,2.44937,2.45365,26976.38,66190.59478700001
1739390400,2025-02-12 20:00:00,XRP/RLUSD,2.46065,2.46065,2.45071,2.45258,18097.65,44385.93443700001
1739386800,2025-02-12 19:00:00,XRP/RLUSD,2.44417,2.44417,2.44417,2.44417,30.63,74.8649271
1739383200,2025-02-12 18:00:00,XRP/RLUSD,2.45239,2.45239,2.43355,2.44561,920.86,2252.0644245999997
1739379600,2025-02-12 17:00:00,XRP/RLUSD,2.44092,2.46389,2.43942,2.45224,174139.65,427032.21531600005
1739376000,2025-02-12 16:00:00,XRP/RLUSD,2.39573,2.40037,2.38366,2.38555,7329.70,17485.365834999997
1739372400,2025-02-12 15:00:00,XRP/RLUSD,2.39147,2.40906,2.37854,2.40082,64190.90,154110.796538
1739368800,2025-02-12 14:00:00,XRP/RLUSD,2.37789,2.39285,2.34575,2.39285,1645.13,3936.5493205000007
1739365200,2025-02-12 13:00:00,XRP/RLUSD,2.44545,2.44545,2.34946,2.39692,39501.75,94682.53461
1739361600,2025-02-12 12:00:00,XRP/RLUSD,2.43803,2.43894,2.43803,2.43894,198.14,483.2515716
1739358000,2025-02-12 11:00:00,XRP/RLUSD,2.41412,2.41412,2.41412,2.41412,1244.72,3004.9034464
1739354400,2025-02-12 10:00:00,XRP/RLUSD,2.41284,2.41284,2.41227,2.41227,23331.87,56282.7700449
1739350800,2025-02-12 09:00:00,XRP/RLUSD,2.41099,2.41099,2.40912,2.41036,311.13,749.9353067999999
1739347200,2025-02-12 08:00:00,XRP/RLUSD,2.41391,2.41391,2.41343,2.41343,207.10,499.821353
1739343600,2025-02-12 07:00:00,XRP/RLUSD,2.41063,2.41575,2.40276,2.40817,53289.44,128330.03072480002
1739340000,2025-02-12 06:00:00,XRP/RLUSD,2.38611,2.38611,2.38611,2.38611,0.00,0.0
1739336400,2025-02-12 05:00:00,XRP/RLUSD,2.38611,2.38611,2.38611,2.38611,0.00,0.0
1739332800,2025-02-12 04:00:00,XRP/RLUSD,2.38611,2.38611,2.38611,2.38611,10206.42,24353.6408262
1739329200,2025-02-12 03:00:00,XRP/RLUSD,2.39448,2.39448,2.39435,2.39438,36762.71,88023.8975698
1739325600,2025-02-12 02:00:00,XRP/RLUSD,2.39448,2.39448,2.39448,2.39448,8371.32,20044.9583136
1739322000,2025-02-12 01:00:00,XRP/RLUSD,2.41658,2.41658,2.41658,2.41658,0.00,0.0
1739318400,2025-02-12 00:00:00,XRP/RLUSD,2.41658,2.41658,2.41658,2.41658,6.95,16.795231
1739314800,2025-02-11 23:00:00,XRP/RLUSD,2.41823,2.41823,2.41823,2.41823,0.00,0.0
1739311200,2025-02-11 22:00:00,XRP/RLUSD,2.43921,2.43923,2.41823,2.41823,824.00,1992.62152
1739307600,2025-02-11 21:00:00,XRP/RLUSD,2.41867,2.44148,2.41152,2.43366,4831.62,11758.5203292
1739304000,2025-02-11 20:00:00,XRP/RLUSD,2.39955,2.41916,2.39955,2.41698,17458.72,42197.377065600005
1739300400,2025-02-11 19:00:00,XRP/RLUSD,2.40244,2.40244,2.37794,2.38255,1242.10,2959.365355
1739296800,2025-02-11 18:00:00,XRP/RLUSD,2.42324,2.42324,2.40888,2.41379,70.72,170.7032288
1739293200,2025-02-11 17:00:00,XRP/RLUSD,2.44498,2.44734,2.42645,2.42748,74860.25,181721.75967
1739289600,2025-02-11 16:00:00,XRP/RLUSD,2.46941,2.46941,2.46941,2.46941,0.00,0.0
1739286000,2025-02-11 15:00:00,XRP/RLUSD,2.47120,2.47120,2.46941,2.46941,11281.32,27858.204421199996
1739282400,2025-02-11 14:00:00,XRP/RLUSD,2.46453,2.46544,2.46453,2.46544,24460.88,60306.83198720001
1739278800,2025-02-11 13:00:00,XRP/RLUSD,2.46830,2.46830,2.46830,2.46830,30.29,74.764807
1739275200,2025-02-11 12:00:00,XRP/RLUSD,2.47342,2.48110,2.47342,2.47952,837.03,2075.4326256
1739271600,2025-02-11 11:00:00,XRP/RLUSD,2.48650,2.49683,2.48034,2.49683,3141.75,7844.415652500001
1739268000,2025-02-11 10:00:00,XRP/RLUSD,2.49331,2.49331,2.48425,2.48649,1365.18,3394.5064182
1739264400,2025-02-11 09:00:00,XRP/RLUSD,2.50428,2.50837,2.48778,2.48778,3148.48,7832.7255743999995
1739260800,2025-02-11 08:00:00,XRP/RLUSD,2.49916,2.51274,2.49916,2.50060,264.86,662.3089160000001
1739257200,2025-02-11 07:00:00,XRP/RLUSD,2.51458,2.51458,2.51458,2.51458,23.14,58.187381200000004
1739253600,2025-02-11 06:00:00,XRP/RLUSD,2.50476,2.50930,2.50058,2.50930,930.64,2335.2549520000002
1739250000,2025-02-11 05:00:00,XRP/RLUSD,2.47896,2.49759,2.47896,2.49394,1272.70,3174.037438
1739246400,2025-02-11 04:00:00,XRP/RLUSD,2.45970,2.47247,2.45970,2.47224,24738.19,61158.742845600005
1739242800,2025-02-11 03:00:00,XRP/RLUSD,2.44065,2.44065,2.44065,2.44065,0.00,0.0
1739239200,2025-02-11 02:00:00,XRP/RLUSD,2.44737,2.44737,2.43789,2.44065,40.69,99.31004850000001
1739235600,2025-02-11 01:00:00,XRP/RLUSD,2.45358,2.46334,2.45358,2.46334,1013.86,2497.4818924
1739232000,2025-02-11 00:00:00,XRP/RLUSD,2.44382,2.44382,2.44382,2.44382,1032.02,2522.0711164
1739228400,2025-02-10 23:00:00,XRP/RLUSD,2.42150,2.42150,2.42150,2.42150,0.00,0.0
1739224800,2025-02-10 22:00:00,XRP/RLUSD,2.42150,2.42150,2.42150,2.42150,20.67,50.05240500000001
1739221200,2025-02-10 21:00:00,XRP/RLUSD,2.43215,2.43215,2.42603,2.42938,15108.80,36705.016544
1739217600,2025-02-10 20:00:00,XRP/RLUSD,2.43586,2.43586,2.43586,2.43586,0.00,0.0
1739214000,2025-02-10 19:00:00,XRP/RLUSD,2.43586,2.43586,2.43586,2.43586,22.54,54.904284399999995
1739210400,2025-02-10 18:00:00,XRP/RLUSD,2.43522,2.43522,2.43522,2.43522,2295.17,5589.243887400001
1739206800,2025-02-10 17:00:00,XRP/RLUSD,2.43117,2.43850,2.42110,2.43850,3027.55,7382.6806750000005
1739203200,2025-02-10 16:00:00,XRP/RLUSD,2.42829,2.42829,2.42740,2.42740,18.40,44.664159999999995
1739199600,2025-02-10 15:00:00,XRP/RLUSD,2.41508,2.42553,2.41508,2.42553,31.70,76.889301
1739196000,2025-02-10 14:00:00,XRP/RLUSD,2.45629,2.45629,2.43526,2.43667,27290.57,66498.11320189999
1739192400,2025-02-10 13:00:00,XRP/RLUSD,2.41415,2.46956,2.41415,2.46956,9402.85,23220.902246
1739188800,2025-02-10 12:00:00,XRP/RLUSD,2.41997,2.41997,2.41997,2.41997,22864.28,55330.8716716
1739185200,2025-02-10 11:00:00,XRP/RLUSD,2.42435,2.43402,2.41705,2.42997,1578.87,3836.6067338999997
1739181600,2025-02-10 10:00:00,XRP/RLUSD,2.42329,2.42329,2.42329,2.42329,32.35,78.3934315
1739178000,2025-02-10 09:00:00,XRP/RLUSD,2.44823,2.44823,2.42772,2.42772,3886.92,9436.3534224
1739174400,2025-02-10 08:00:00,XRP/RLUSD,2.43202,2.43202,2.42410,2.42410,52.02,126.10168200000001
1739170800,2025-02-10 07:00:00,XRP/RLUSD,2.39484,2.40740,2.39484,2.40740,11400.55,27445.68407
1739167200,2025-02-10 06:00:00,XRP/RLUSD,2.39249,2.39410,2.38497,2.39359,196396.59,470092.9138581
1739163600,2025-02-10 05:00:00,XRP/RLUSD,2.38548,2.39495,2.38548,2.39495,28686.06,68701.679397
1739160000,2025-02-10 04:00:00,XRP/RLUSD,2.40511,2.40511,2.40511,2.40511,0.00,0.0
1739156400,2025-02-10 03:00:00,XRP/RLUSD,2.40511,2.40511,2.40511,2.40511,1422.23,3420.6195953
1739152800,2025-02-10 02:00:00,XRP/RLUSD,2.34619,2.35131,2.33157,2.35131,21262.34,49994.352665399994
1739149200,2025-02-10 01:00:00,XRP/RLUSD,2.40637,2.40637,2.34716,2.35036,1418.02,3332.8574871999995
1739145600,2025-02-10 00:00:00,XRP/RLUSD,2.42029,2.43162,2.40538,2.40538,11284.88,27144.424654399998
1739142000,2025-02-09 23:00:00,XRP/RLUSD,2.37181,2.37426,2.37153,2.37426,3288.94,7808.798684400001
1739138400,2025-02-09 22:00:00,XRP/RLUSD,2.35579,2.39034,2.35471,2.36249,33784.21,79814.85828290001
1739134800,2025-02-09 21:00:00,XRP/RLUSD,2.33654,2.33701,2.31691,2.33701,91935.35,214853.8323035
1739131200,2025-02-09 20:00:00,XRP/RLUSD,2.40240,2.41737,2.40208,2.41560,1452.75,3509.2629
1739127600,2025-02-09 19:00:00,XRP/RLUSD,2.39724,2.40135,2.39029,2.39866,1147.34,2752.0785644
1739124000,2025-02-09 18:00:00,XRP/RLUSD,2.41269,2.41269,2.41269,2.41269,30.42,73.3940298
1739120400,2025-02-09 17:00:00,XRP/RLUSD,2.42543,2.42543,2.42543,2.42543,0.00,0.0
1739116800,2025-02-09 16:00:00,XRP/RLUSD,2.42543,2.42543,2.42543,2.42543,0.00,0.0
1739113200,2025-02-09 15:00:00,XRP/RLUSD,2.42543,2.42543,2.42543,2.42543,46.19,112.0306117
1739109600,2025-02-09 14:00:00,XRP/RLUSD,2.40495,2.41701,2.40495,2.41666,1583.77,3827.4336081999995
1739106000,2025-02-09 13:00:00,XRP/RLUSD,2.41773,2.42243,2.38219,2.38219,832.32,1982.7443808
1739102400,2025-02-09 12:00:00,XRP/RLUSD,2.44424,2.44424,2.44424,2.44424,12711.03,31068.807967200006
1739098800,2025-02-09 11:00:00,XRP/RLUSD,2.45650,2.45738,2.45645,2.45645,212.58,522.192141
1739095200,2025-02-09 10:00:00,XRP/RLUSD,2.46984,2.46984,2.46984,2.46984,0.00,0.0
1739091600,2025-02-09 09:00:00,XRP/RLUSD,2.48292,2.48292,2.46984,2.46984,655.63,1619.3011992
1739088000,2025-02-09 08:00:00,XRP/RLUSD,2.46589,2.46589,2.46589,2.46589,0.00,0.0
1739084400,2025-02-09 07:00:00,XRP/RLUSD,2.46417,2.46589,2.46417,2.46589,236.16,582.3445823999999
1739080800,2025-02-09 06:00:00,XRP/RLUSD,2.46667,2.46667,2.46667,2.46667,13.47,33.226044900000005
1739077200,2025-02-09 05:00:00,XRP/RLUSD,2.48418,2.48418,2.46952,2.46952,154.38,381.2444976
1739073600,2025-02-09 04:00:00,XRP/RLUSD,2.50465,2.50465,2.47779,2.48030,10683.72,26498.830716
1739070000,2025-02-09 03:00:00,XRP/RLUSD,2.48932,2.48942,2.48905,2.48937,96823.54,241029.6157698
1739066400,2025-02-09 02:00:00,XRP/RLUSD,2.44314,2.44326,2.44181,2.44273,109429.34,267306.3316982
1739062800,2025-02-09 01:00:00,XRP/RLUSD,2.44501,2.44501,2.43943,2.43943,20562.26,50160.1939118
1739059200,2025-02-09 00:00:00,XRP/RLUSD,2.42934,2.42934,2.42934,2.42934,0.00,0.0
1739055600,2025-02-08 23:00:00,XRP/RLUSD,2.42934,2.42934,2.42934,2.42934,7614.53,18498.282310199997
1739052000,2025-02-08 22:00:00,XRP/RLUSD,2.42096,2.42096,2.42096,2.42096,0.00,0.0
1739048400,2025-02-08 21:00:00,XRP/RLUSD,2.42096,2.42096,2.42096,2.42096,0.00,0.0
1739044800,2025-02-08 20:00:00,XRP/RLUSD,2.42096,2.42096,2.42096,2.42096,0.00,0.0
1739041200,2025-02-08 19:00:00,XRP/RLUSD,2.42096,2.42096,2.42096,2.42096,3371.47,8162.194011199999
1739037600,2025-02-08 18:00:00,XRP/RLUSD,2.38898,2.38898,2.38898,2.38898,0.00,0.0
1739034000,2025-02-08 17:00:00,XRP/RLUSD,2.38898,2.38898,2.38898,2.38898,0.00,0.0
1739030400,2025-02-08 16:00:00,XRP/RLUSD,2.38898,2.38898,2.38898,2.38898,1249.71,2985.5321958000004
1739026800,2025-02-08 15:00:00,XRP/RLUSD,2.41081,2.41081,2.38780,2.38780,115.01,274.620878
1739023200,2025-02-08 14:00:00,XRP/RLUSD,2.38823,2.38823,2.38823,2.38823,0.00,0.0
1739019600,2025-02-08 13:00:00,XRP/RLUSD,2.38823,2.38823,2.38823,2.38823,0.00,0.0
1739016000,2025-02-08 12:00:00,XRP/RLUSD,2.39152,2.39152,2.38823,2.38823,1819.07,4344.3575461
1739012400,2025-02-08 11:00:00,XRP/RLUSD,2.40547,2.41054,2.40547,2.40567,1038.15,2497.4463105000004
1739008800,2025-02-08 10:00:00,XRP/RLUSD,2.39766,2.41543,2.39766,2.40729,2013.64,4847.415435600001
1739005200,2025-02-08 09:00:00,XRP/RLUSD,2.37525,2.39600,2.37525,2.39476,2848.33,6821.066750800001
1739001600,2025-02-08 08:00:00,XRP/RLUSD,2.39514,2.39514,2.37247,2.37247,1363.28,3234.3409015999996
1738998000,2025-02-08 07:00:00,XRP/RLUSD,2.37264,2.39892,2.36022,2.39355,20041.69,47970.78709949999
1738994400,2025-02-08 06:00:00,XRP/RLUSD,2.37998,2.37998,2.37998,2.37998,566.57,1348.4252686000002
1738990800,2025-02-08 05:00:00,XRP/RLUSD,2.35530,2.36764,2.35530,2.36764,434.74,1029.3078136000001
1738987200,2025-02-08 04:00:00,XRP/RLUSD,2.37047,2.37047,2.37047,2.37047,2144.98,5084.6107406
1738983600,2025-02-08 03:00:00,XRP/RLUSD,2.39997,2.39997,2.38137,2.38749,1777.73,4244.3125977
1738980000,2025-02-08 02:00:00,XRP/RLUSD,2.38225,2.39875,2.37787,2.39056,5529.66,13218.984009599999
1738976400,2025-02-08 01:00:00,XRP/RLUSD,2.40116,2.40116,2.40116,2.40116,0.00,0.0
1738972800,2025-02-08 00:00:00,XRP/RLUSD,2.39233,2.40116,2.38066,2.40116,8972.45,21544.288042
1738969200,2025-02-07 23:00:00,XRP/RLUSD,2.37147,2.39442,2.37147,2.39442,7206.43,17255.220120600003
1738965600,2025-02-07 22:00:00,XRP/RLUSD,2.35441,2.36719,2.35026,2.36719,33377.89,79011.8074291
1738962000,2025-02-07 21:00:00,XRP/RLUSD,2.35839,2.39364,2.35839,2.36517,51696.99,122272.16983829999
1738958400,2025-02-07 20:00:00,XRP/RLUSD,2.42527,2.42527,2.35131,2.35131,92560.77,217639.0641087
1738954800,2025-02-07 19:00:00,XRP/RLUSD,2.47487,2.47487,2.42932,2.42932,31626.80,76831.617776
1738951200,2025-02-07 18:00:00,XRP/RLUSD,2.47127,2.50409,2.47073,2.48304,150551.12,373824.45300479996
1738947600,2025-02-07 17:00:00,XRP/RLUSD,2.45862,2.45941,2.41835,2.43072,819.85,1992.825792
1738944000,2025-02-07 16:00:00,XRP/RLUSD,2.48186,2.49968,2.45936,2.46096,76051.37,187159.37951519998
1738940400,2025-02-07 15:00:00,XRP/RLUSD,2.53142,2.53142,2.45071,2.47781,8232.92,20399.6115052
1738936800,2025-02-07 14:00:00,XRP/RLUSD,2.50000,2.53264,2.48719,2.53141,123458.23,312523.3980043
1738933200,2025-02-07 13:00:00,XRP/RLUSD,2.40197,2.49496,2.39470,2.49496,22755.89,56775.0353144
1738929600,2025-02-07 12:00:00,XRP/RLUSD,2.41092,2.41987,2.39783,2.41465,1616.22,3902.605623
1738926000,2025-02-07 11:00:00,XRP/RLUSD,2.39492,2.43140,2.39092,2.41564,7891.93,19064.0617852
1738922400,2025-02-07 10:00:00,XRP/RLUSD,2.37624,2.39692,2.36893,2.39246,58329.75,139551.593685
1738918800,2025-02-07 09:00:00,XRP/RLUSD,2.31530,2.36996,2.31530,2.36996,32547.55,77136.39159799999
1738915200,2025-02-07 08:00:00,XRP/RLUSD,2.29211,2.32869,2.28185,2.31606,29043.95,67267.530837
1738911600,2025-02-07 07:00:00,XRP/RLUSD,2.29338,2.31891,2.28870,2.29256,7390.11,16942.270581599998
1738908000,2025-02-07 06:00:00,XRP/RLUSD,2.34398,2.34399,2.27000,2.28573,76927.14,175834.6717122
1738904400,2025-02-07 05:00:00,XRP/RLUSD,2.35799,2.35799,2.35799,2.35799,0.00,0.0
1738900800,2025-02-07 04:00:00,XRP/RLUSD,2.36300,2.36300,2.35635,2.35799,46727.82,110183.7322818
1738897200,2025-02-07 03:00:00,XRP/RLUSD,2.31720,2.31720,2.31720,2.31720,0.00,0.0
1738893600,2025-02-07 02:00:00,XRP/RLUSD,2.31720,2.31720,2.31720,2.31720,0.00,0.0
1738890000,2025-02-07 01:00:00,XRP/RLUSD,2.31720,2.31720,2.31720,2.31720,10433.63,24176.807436
1738886400,2025-02-07 00:00:00,XRP/RLUSD,2.32611,2.32635,2.32611,2.32635,20489.12,47664.864312
1738882800,2025-02-06 23:00:00,XRP/RLUSD,2.32843,2.32843,2.32843,2.32843,0.00,0.0
1738879200,2025-02-06 22:00:00,XRP/RLUSD,2.32546,2.33253,2.31123,2.32843,65170.55,151745.06373650001
1738875600,2025-02-06 21:00:00,XRP/RLUSD,2.34559,2.34710,2.30872,2.33197,21224.03,49493.8012391
1738872000,2025-02-06 20:00:00,XRP/RLUSD,2.29532,2.33148,2.29532,2.33148,1600.66,3731.9067768
1738868400,2025-02-06 19:00:00,XRP/RLUSD,2.28713,2.29863,2.28713,2.29863,6234.82,14331.544296600001
1738864800,2025-02-06 18:00:00,XRP/RLUSD,2.33067,2.33067,2.30185,2.30185,7759.34,17860.836779
1738861200,2025-02-06 17:00:00,XRP/RLUSD,2.30614,2.36007,2.30614,2.34628,8483.87,19905.534503600004
1738857600,2025-02-06 16:00:00,XRP/RLUSD,2.32927,2.32927,2.29117,2.30179,1795.50,4132.863945
1738854000,2025-02-06 15:00:00,XRP/RLUSD,2.35449,2.37331,2.29055,2.29998,115065.04,264647.2906992
1738850400,2025-02-06 14:00:00,XRP/RLUSD,2.38563,2.38563,2.38563,2.38563,104.59,249.5130417
1738846800,2025-02-06 13:00:00,XRP/RLUSD,2.40509,2.42949,2.39995,2.42023,5740.75,13893.9353725
1738843200,2025-02-06 12:00:00,XRP/RLUSD,2.44786,2.44786,2.39971,2.40622,13262.86,31913.358989199998
1738839600,2025-02-06 11:00:00,XRP/RLUSD,2.46146,2.46146,2.44703,2.44893,27681.32,67789.6149876
1738836000,2025-02-06 10:00:00,XRP/RLUSD,2.45477,2.46505,2.43918,2.45781,2610.62,6416.4079421999995
1738832400,2025-02-06 09:00:00,XRP/RLUSD,2.42671,2.45836,2.42671,2.45198,29595.64,72567.91736719999
1738828800,2025-02-06 08:00:00,XRP/RLUSD,2.44113,2.44821,2.42660,2.42743,2315.33,5620.3015019
1738825200,2025-02-06 07:00:00,XRP/RLUSD,2.45432,2.45432,2.45028,2.45352,1667.35,4090.876572
1738821600,2025-02-06 06:00:00,XRP/RLUSD,2.43620,2.46717,2.42548,2.46717,7983.27,19696.0842459
1738818000,2025-02-06 05:00:00,XRP/RLUSD,2.43151,2.43800,2.43151,2.43694,10203.13,24864.4156222
1738814400,2025-02-06 04:00:00,XRP/RLUSD,2.43780,2.43780,2.43780,2.43780,2052.12,5002.658136
1738810800,2025-02-06 03:00:00,XRP/RLUSD,2.42047,2.42047,2.42047,2.42047,0.00,0.0
1738807200,2025-02-06 02:00:00,XRP/RLUSD,2.39902,2.42047,2.39902,2.42047,518.04,1253.9002787999998
1738803600,2025-02-06 01:00:00,XRP/RLUSD,2.40282,2.41806,2.39026,2.39862,1560.34,3742.6627308
1738800000,2025-02-06 00:00:00,XRP/RLUSD,2.38309,2.40739,2.38309,2.39062,20338.20,48620.907684000005
1738796400,2025-02-05 23:00:00,XRP/RLUSD,2.38318,2.39001,2.37008,2.37915,131533.55,312938.0454825
1738792800,2025-02-05 22:00:00,XRP/RLUSD,2.37899,2.37899,2.37500,2.37500,3942.03,9362.32125
1738789200,2025-02-05 21:00:00,XRP/RLUSD,2.42350,2.42350,2.42350,2.42350,3232.17,7833.163995000001
1738785600,2025-02-05 20:00:00,XRP/RLUSD,2.45178,2.46257,2.44744,2.45409,407.46,999.9435113999999
1738782000,2025-02-05 19:00:00,XRP/RLUSD,2.36831,2.43967,2.36807,2.43523,32058.82,78070.60022859999
1738778400,2025-02-05 18:00:00,XRP/RLUSD,2.40000,2.41889,2.35446,2.36816,20273.80,48011.602208
1738774800,2025-02-05 17:00:00,XRP/RLUSD,2.46051,2.47374,2.40000,2.40000,39565.97,94958.328
1738771200,2025-02-05 16:00:00,XRP/RLUSD,2.45995,2.45995,2.44303,2.44303,1147.67,2803.7922401
1738767600,2025-02-05 15:00:00,XRP/RLUSD,2.51979,2.52378,2.49370,2.49370,852.81,2126.652297
1738764000,2025-02-05 14:00:00,XRP/RLUSD,2.55019,2.55019,2.52761,2.53797,1280.67,3250.3020399
1738760400,2025-02-05 13:00:00,XRP/RLUSD,2.56684,2.56684,2.56684,2.56684,0.00,0.0
1738756800,2025-02-05 12:00:00,XRP/RLUSD,2.54819,2.56684,2.54819,2.56684,575.03,1476.0100052
1738753200,2025-02-05 11:00:00,XRP/RLUSD,2.53591,2.53591,2.53475,2.53475,368.18,933.244255
1738749600,2025-02-05 10:00:00,XRP/RLUSD,2.51715,2.51715,2.51715,2.51715,15845.63,39885.8275545
1738746000,2025-02-05 09:00:00,XRP/RLUSD,2.53304,2.53454,2.52242,2.53415,1358.44,3442.490726
1738742400,2025-02-05 08:00:00,XRP/RLUSD,2.52072,2.52072,2.50465,2.51526,546.44,1374.4386744
1738738800,2025-02-05 07:00:00,XRP/RLUSD,2.48892,2.51758,2.48892,2.51154,3248.74,8159.3404596
1738735200,2025-02-05 06:00:00,XRP/RLUSD,2.53188,2.53188,2.52339,2.52339,9914.70,25018.654833
1738731600,2025-02-05 05:00:00,XRP/RLUSD,2.49065,2.53888,2.48976,2.53462,25609.86,64911.263353199996
1738728000,2025-02-05 04:00:00,XRP/RLUSD,2.50915,2.50915,2.50915,2.50915,0.00,0.0
1738724400,2025-02-05 03:00:00,XRP/RLUSD,2.50915,2.50915,2.50915,2.50915,1752.62,4397.586472999999
1738720800,2025-02-05 02:00:00,XRP/RLUSD,2.53688,2.53688,2.53688,2.53688,0.00,0.0
1738717200,2025-02-05 01:00:00,XRP/RLUSD,2.53688,2.53688,2.53688,2.53688,0.00,0.0
1738713600,2025-02-05 00:00:00,XRP/RLUSD,2.52052,2.53688,2.51655,2.53688,21748.58,55173.5376304
1738710000,2025-02-04 23:00:00,XRP/RLUSD,2.53169,2.53169,2.53169,2.53169,10011.95,25347.153695500005
1738706400,2025-02-04 22:00:00,XRP/RLUSD,2.45283,2.51811,2.45283,2.51787,8264.55,20809.062508499996
1738702800,2025-02-04 21:00:00,XRP/RLUSD,2.50001,2.52995,2.42494,2.44447,56027.56,136957.6895932
1738699200,2025-02-04 20:00:00,XRP/RLUSD,2.61688,2.61688,2.55000,2.55000,34361.26,87621.213
1738695600,2025-02-04 19:00:00,XRP/RLUSD,2.69127,2.70508,2.68226,2.70489,1046.63,2831.0190207
1738692000,2025-02-04 18:00:00,XRP/RLUSD,2.60000,2.60000,2.60000,2.60000,0.00,0.0
1738688400,2025-02-04 17:00:00,XRP/RLUSD,2.64347,2.64347,2.60000,2.60000,45138.25,117359.45
1738684800,2025-02-04 16:00:00,XRP/RLUSD,2.62525,2.65761,2.61846,2.61846,33168.90,86851.437894
1738681200,2025-02-04 15:00:00,XRP/RLUSD,2.64371,2.65729,2.62042,2.62280,26819.64,70342.551792
1738677600,2025-02-04 14:00:00,XRP/RLUSD,2.61377,2.67035,2.60094,2.66232,36458.69,97064.6995608
1738674000,2025-02-04 13:00:00,XRP/RLUSD,2.63901,2.64618,2.60450,2.60450,543.18,1414.7123099999997
1738670400,2025-02-04 12:00:00,XRP/RLUSD,2.59295,2.64781,2.59098,2.64781,17089.93,45250.8875533
1738666800,2025-02-04 11:00:00,XRP/RLUSD,2.57585,2.62766,2.57585,2.59034,263015.21,681298.8190714
1738663200,2025-02-04 10:00:00,XRP/RLUSD,2.55029,2.57369,2.55029,2.57177,69736.26,179345.62138019997
1738659600,2025-02-04 09:00:00,XRP/RLUSD,2.51543,2.51543,2.51543,2.51543,2937.86,7389.9811798
1738656000,2025-02-04 08:00:00,XRP/RLUSD,2.48719,2.52865,2.48719,2.52331,45833.09,115651.09432789999
1738652400,2025-02-04 07:00:00,XRP/RLUSD,2.56393,2.57219,2.48191,2.48191,557.00,1382.42387
1738648800,2025-02-04 06:00:00,XRP/RLUSD,2.54733,2.59683,2.54733,2.57038,64861.63,166719.0365194
1738645200,2025-02-04 05:00:00,XRP/RLUSD,2.59867,2.59867,2.51841,2.53711,34452.05,87408.64057550002
1738641600,2025-02-04 04:00:00,XRP/RLUSD,2.72553,2.72553,2.72553,2.72553,91.91,250.5034623
1738638000,2025-02-04 03:00:00,XRP/RLUSD,2.72286,2.73297,2.69204,2.71173,18838.22,51084.16632060001
1738634400,2025-02-04 02:00:00,XRP/RLUSD,2.74143,2.74143,2.74143,2.74143,9296.47,25485.621752099996
1738630800,2025-02-04 01:00:00,XRP/RLUSD,2.71710,2.76780,2.71710,2.76780,66884.94,185124.136932
1738627200,2025-02-04 00:00:00,XRP/RLUSD,2.71892,2.76010,2.71514,2.76010,1132.02,3124.488402
1738623600,2025-02-03 23:00:00,XRP/RLUSD,2.71332,2.73024,2.67064,2.69667,30999.21,83594.6396307
1738620000,2025-02-03 22:00:00,XRP/RLUSD,2.69909,2.73065,2.68302,2.71086,69986.70,189724.145562
