unix,date,symbol,open,high,low,close,Volume VEXT,Volume USD
1712145600,2024-04-03 12:00:00,VEXT/USD,0.0903,0.0904,0.0903,0.0904,3264.826,295.14027039999996
1712142000,2024-04-03 11:00:00,VEXT/USD,0.0896,0.0903,0.0895,0.0903,2099.399,189.5757297
1712138400,2024-04-03 10:00:00,VEXT/USD,0.0914,0.0914,0.0896,0.0896,17949.480,1608.273408
1712134800,2024-04-03 09:00:00,VEXT/USD,0.0924,0.0924,0.0915,0.0915,6521.483,596.7156945
1712131200,2024-04-03 08:00:00,VEXT/USD,0.0909,0.0922,0.0909,0.0922,5948.356,548.4384232
1712127600,2024-04-03 07:00:00,VEXT/USD,0.0919,0.0919,0.0908,0.0908,3655.814,331.9479112
1712124000,2024-04-03 06:00:00,VEXT/USD,0.0917,0.0919,0.0917,0.0919,3780.667,347.4432973
1712120400,2024-04-03 05:00:00,VEXT/USD,0.0925,0.0925,0.0905,0.0917,55679.399,5105.8008883
1712116800,2024-04-03 04:00:00,VEXT/USD,0.0934,0.0939,0.0925,0.0925,5274.298,487.87256499999995
1712113200,2024-04-03 03:00:00,VEXT/USD,0.0920,0.0929,0.0919,0.0929,7222.327,670.9541783
1712109600,2024-04-03 02:00:00,VEXT/USD,0.0928,0.0928,0.0920,0.0920,6363.473,585.439516
1712106000,2024-04-03 01:00:00,VEXT/USD,0.0913,0.0913,0.0913,0.0913,0.000,0.0
1712102400,2024-04-03 00:00:00,VEXT/USD,0.0913,0.0913,0.0913,0.0913,107313.000,9797.6769
1712098800,2024-04-02 23:00:00,VEXT/USD,0.0930,0.0930,0.0930,0.0930,0.000,0.0
1712095200,2024-04-02 22:00:00,VEXT/USD,0.0929,0.0931,0.0929,0.0930,764.592,71.107056
1712091600,2024-04-02 21:00:00,VEXT/USD,0.0905,0.0905,0.0905,0.0905,0.000,0.0
1712088000,2024-04-02 20:00:00,VEXT/USD,0.0905,0.0905,0.0905,0.0905,0.000,0.0
1712084400,2024-04-02 19:00:00,VEXT/USD,0.0905,0.0905,0.0905,0.0905,0.000,0.0
1712080800,2024-04-02 18:00:00,VEXT/USD,0.0905,0.0905,0.0905,0.0905,0.000,0.0
1712077200,2024-04-02 17:00:00,VEXT/USD,0.0965,0.0965,0.0905,0.0905,13750.438,1244.414639
1712073600,2024-04-02 16:00:00,VEXT/USD,0.0974,0.0974,0.0965,0.0965,3672.682,354.413813
1712070000,2024-04-02 15:00:00,VEXT/USD,0.0975,0.0975,0.0973,0.0974,4354.419,424.1204106
1712066400,2024-04-02 14:00:00,VEXT/USD,0.0990,0.0990,0.0983,0.0983,6610.574,649.8194242
1712062800,2024-04-02 13:00:00,VEXT/USD,0.0974,0.0990,0.0973,0.0990,8441.845,835.742655
1712059200,2024-04-02 12:00:00,VEXT/USD,0.0940,0.0940,0.0940,0.0940,2870.000,269.78
1712055600,2024-04-02 11:00:00,VEXT/USD,0.0941,0.0941,0.0941,0.0941,0.000,0.0
1712052000,2024-04-02 10:00:00,VEXT/USD,0.0953,0.0953,0.0941,0.0941,718.160,67.578856
1712048400,2024-04-02 09:00:00,VEXT/USD,0.0958,0.0958,0.0953,0.0954,4279.046,408.2209884
1712044800,2024-04-02 08:00:00,VEXT/USD,0.0978,0.0978,0.0976,0.0978,2585.200,252.83255999999997
1712041200,2024-04-02 07:00:00,VEXT/USD,0.0978,0.0978,0.0978,0.0978,158.493,15.5006154
1712037600,2024-04-02 06:00:00,VEXT/USD,0.0978,0.0978,0.0963,0.0963,5217.323,502.4282049
1712034000,2024-04-02 05:00:00,VEXT/USD,0.0978,0.0978,0.0978,0.0978,0.000,0.0
1712030400,2024-04-02 04:00:00,VEXT/USD,0.0978,0.0978,0.0978,0.0978,1572.768,153.8167104
1712026800,2024-04-02 03:00:00,VEXT/USD,0.0979,0.0979,0.0979,0.0979,157.029,15.3731391
1712023200,2024-04-02 02:00:00,VEXT/USD,0.0978,0.0978,0.0978,0.0978,310.210,30.338537999999996
1712019600,2024-04-02 01:00:00,VEXT/USD,0.0979,0.0979,0.0979,0.0979,4354.250,426.281075
1712016000,2024-04-02 00:00:00,VEXT/USD,0.0990,0.0990,0.0990,0.0990,0.000,0.0
1712012400,2024-04-01 23:00:00,VEXT/USD,0.0990,0.0990,0.0990,0.0990,0.000,0.0
1712008800,2024-04-01 22:00:00,VEXT/USD,0.0990,0.0990,0.0990,0.0990,157.029,15.545871
1712005200,2024-04-01 21:00:00,VEXT/USD,0.0980,0.0980,0.0980,0.0980,0.000,0.0
1712001600,2024-04-01 20:00:00,VEXT/USD,0.0983,0.0983,0.0980,0.0980,12077.839,1183.628222
1711998000,2024-04-01 19:00:00,VEXT/USD,0.0981,0.0981,0.0977,0.0977,7645.274,746.9432698
1711994400,2024-04-01 18:00:00,VEXT/USD,0.0973,0.0973,0.0973,0.0973,1.606,0.1562638
1711990800,2024-04-01 17:00:00,VEXT/USD,0.0973,0.0973,0.0973,0.0973,13083.872,1273.0607456
1711987200,2024-04-01 16:00:00,VEXT/USD,0.1017,0.1017,0.1017,0.1017,0.000,0.0
1711983600,2024-04-01 15:00:00,VEXT/USD,0.1024,0.1024,0.1017,0.1017,314.058,31.9396986
1711980000,2024-04-01 14:00:00,VEXT/USD,0.1012,0.1012,0.1012,0.1012,0.000,0.0
1711976400,2024-04-01 13:00:00,VEXT/USD,0.1012,0.1012,0.1012,0.1012,0.000,0.0
1711972800,2024-04-01 12:00:00,VEXT/USD,0.1012,0.1012,0.1012,0.1012,0.000,0.0
1711969200,2024-04-01 11:00:00,VEXT/USD,0.1012,0.1012,0.1012,0.1012,0.000,0.0
1711965600,2024-04-01 10:00:00,VEXT/USD,0.1012,0.1012,0.1012,0.1012,0.000,0.0
1711962000,2024-04-01 09:00:00,VEXT/USD,0.1012,0.1012,0.1012,0.1012,0.000,0.0
1711958400,2024-04-01 08:00:00,VEXT/USD,0.1040,0.1040,0.0960,0.1012,21628.814,2188.8359768
1711954800,2024-04-01 07:00:00,VEXT/USD,0.0982,0.0986,0.0982,0.0986,555.555,54.777722999999995
1711951200,2024-04-01 06:00:00,VEXT/USD,0.0911,0.0911,0.0910,0.0910,9598.275,873.4430249999999
1711947600,2024-04-01 05:00:00,VEXT/USD,0.0927,0.0927,0.0870,0.0870,368.931,32.096996999999995
1711944000,2024-04-01 04:00:00,VEXT/USD,0.0950,0.0950,0.0887,0.0887,17096.909,1516.4958283
1711940400,2024-04-01 03:00:00,VEXT/USD,0.0973,0.0973,0.0973,0.0973,0.000,0.0
1711936800,2024-04-01 02:00:00,VEXT/USD,0.0969,0.0973,0.0969,0.0973,1442.635,140.3683855
1711933200,2024-04-01 01:00:00,VEXT/USD,0.0981,0.0984,0.0970,0.0970,337.334,32.721398
1711929600,2024-04-01 00:00:00,VEXT/USD,0.0990,0.0990,0.0990,0.0990,0.000,0.0
1711926000,2024-03-31 23:00:00,VEXT/USD,0.0990,0.0990,0.0990,0.0990,0.000,0.0
