unix,date,symbol,open,high,low,close,Volume PYUSD,Volume USD
1698544800,2023-10-29 02:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698541200,2023-10-29 01:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698537600,2023-10-29 00:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698534000,2023-10-28 23:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698530400,2023-10-28 22:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698526800,2023-10-28 21:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698523200,2023-10-28 20:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698519600,2023-10-28 19:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698516000,2023-10-28 18:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,10.11,10.104945
1698512400,2023-10-28 17:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698508800,2023-10-28 16:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698505200,2023-10-28 15:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698501600,2023-10-28 14:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698498000,2023-10-28 13:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698494400,2023-10-28 12:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698490800,2023-10-28 11:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698487200,2023-10-28 10:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698483600,2023-10-28 09:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698480000,2023-10-28 08:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698476400,2023-10-28 07:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698472800,2023-10-28 06:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698469200,2023-10-28 05:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698465600,2023-10-28 04:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698462000,2023-10-28 03:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698458400,2023-10-28 02:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698454800,2023-10-28 01:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698451200,2023-10-28 00:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698447600,2023-10-27 23:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698444000,2023-10-27 22:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698440400,2023-10-27 21:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,296.00,296.0
1698436800,2023-10-27 20:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698433200,2023-10-27 19:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698429600,2023-10-27 18:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698426000,2023-10-27 17:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1698422400,2023-10-27 16:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,91.70,91.7
1698418800,2023-10-27 15:00:00,PYUSD/USD,0.9999,0.9999,0.9999,0.9999,15.76,15.758424
1698415200,2023-10-27 14:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698411600,2023-10-27 13:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698408000,2023-10-27 12:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698404400,2023-10-27 11:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698400800,2023-10-27 10:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698397200,2023-10-27 09:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698393600,2023-10-27 08:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698390000,2023-10-27 07:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,366.34,366.15683
1698386400,2023-10-27 06:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698382800,2023-10-27 05:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698379200,2023-10-27 04:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698375600,2023-10-27 03:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698372000,2023-10-27 02:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698368400,2023-10-27 01:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698364800,2023-10-27 00:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698361200,2023-10-26 23:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698357600,2023-10-26 22:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698354000,2023-10-26 21:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698350400,2023-10-26 20:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698346800,2023-10-26 19:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698343200,2023-10-26 18:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698339600,2023-10-26 17:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698336000,2023-10-26 16:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698332400,2023-10-26 15:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698328800,2023-10-26 14:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698325200,2023-10-26 13:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698321600,2023-10-26 12:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698318000,2023-10-26 11:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698314400,2023-10-26 10:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698310800,2023-10-26 09:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698307200,2023-10-26 08:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698303600,2023-10-26 07:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698300000,2023-10-26 06:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698296400,2023-10-26 05:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698292800,2023-10-26 04:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698289200,2023-10-26 03:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698285600,2023-10-26 02:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698282000,2023-10-26 01:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698278400,2023-10-26 00:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698274800,2023-10-25 23:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698271200,2023-10-25 22:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698267600,2023-10-25 21:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698264000,2023-10-25 20:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698260400,2023-10-25 19:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698256800,2023-10-25 18:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,58.49,58.460755000000006
1698253200,2023-10-25 17:00:00,PYUSD/USD,0.9999,0.9999,0.9999,0.9999,0.00,0.0
1698249600,2023-10-25 16:00:00,PYUSD/USD,0.9999,0.9999,0.9999,0.9999,0.00,0.0
1698246000,2023-10-25 15:00:00,PYUSD/USD,0.9999,0.9999,0.9999,0.9999,83.50,83.49165
1698242400,2023-10-25 14:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698238800,2023-10-25 13:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698235200,2023-10-25 12:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698231600,2023-10-25 11:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698228000,2023-10-25 10:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698224400,2023-10-25 09:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,44.73,44.707634999999996
1698220800,2023-10-25 08:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,270.53,270.39473499999997
1698217200,2023-10-25 07:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698213600,2023-10-25 06:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698210000,2023-10-25 05:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,177.81,177.72109500000002
1698206400,2023-10-25 04:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698202800,2023-10-25 03:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698199200,2023-10-25 02:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698195600,2023-10-25 01:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698192000,2023-10-25 00:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698188400,2023-10-24 23:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698184800,2023-10-24 22:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698181200,2023-10-24 21:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698177600,2023-10-24 20:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698174000,2023-10-24 19:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698170400,2023-10-24 18:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698166800,2023-10-24 17:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698163200,2023-10-24 16:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698159600,2023-10-24 15:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698156000,2023-10-24 14:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,20.22,20.20989
1698152400,2023-10-24 13:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,0.00,0.0
1698148800,2023-10-24 12:00:00,PYUSD/USD,0.9995,0.9995,0.9995,0.9995,27.32,27.306340000000002
1698145200,2023-10-24 11:00:00,PYUSD/USD,1.0001,1.0001,1.0001,1.0001,0.00,0.0
1698141600,2023-10-24 10:00:00,PYUSD/USD,1.0001,1.0001,1.0001,1.0001,0.00,0.0
1698138000,2023-10-24 09:00:00,PYUSD/USD,1.0001,1.0001,1.0001,1.0001,0.00,0.0
1698134400,2023-10-24 08:00:00,PYUSD/USD,1.0001,1.0001,1.0001,1.0001,21852.73,21854.915273
1698130800,2023-10-24 07:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698127200,2023-10-24 06:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698123600,2023-10-24 05:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698120000,2023-10-24 04:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698116400,2023-10-24 03:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698112800,2023-10-24 02:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698109200,2023-10-24 01:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698105600,2023-10-24 00:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698102000,2023-10-23 23:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698098400,2023-10-23 22:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698094800,2023-10-23 21:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698091200,2023-10-23 20:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698087600,2023-10-23 19:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698084000,2023-10-23 18:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698080400,2023-10-23 17:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698076800,2023-10-23 16:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698073200,2023-10-23 15:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698069600,2023-10-23 14:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698066000,2023-10-23 13:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698062400,2023-10-23 12:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698058800,2023-10-23 11:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698055200,2023-10-23 10:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698051600,2023-10-23 09:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698048000,2023-10-23 08:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698044400,2023-10-23 07:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698040800,2023-10-23 06:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698037200,2023-10-23 05:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698033600,2023-10-23 04:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698030000,2023-10-23 03:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698026400,2023-10-23 02:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698022800,2023-10-23 01:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698019200,2023-10-23 00:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698015600,2023-10-22 23:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698012000,2023-10-22 22:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698008400,2023-10-22 21:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698004800,2023-10-22 20:00:00,PYUSD/USD,0.9997,0.9997,0.9997,0.9997,0.00,0.0
1698001200,2023-10-22 19:00:00,PYUSD/USD,1.0090,1.0090,0.9997,0.9997,253.50,253.42395000000002
1697997600,2023-10-22 18:00:00,PYUSD/USD,1.0090,1.0090,1.0090,1.0090,0.00,0.0
1697994000,2023-10-22 17:00:00,PYUSD/USD,1.0090,1.0090,1.0090,1.0090,0.00,0.0
1697990400,2023-10-22 16:00:00,PYUSD/USD,1.0090,1.0090,1.0090,1.0090,0.00,0.0
1697986800,2023-10-22 15:00:00,PYUSD/USD,1.0090,1.0090,1.0090,1.0090,0.00,0.0
1697983200,2023-10-22 14:00:00,PYUSD/USD,1.0090,1.0090,1.0090,1.0090,0.00,0.0
1697979600,2023-10-22 13:00:00,PYUSD/USD,1.0090,1.0090,1.0090,1.0090,0.00,0.0
1697976000,2023-10-22 12:00:00,PYUSD/USD,1.0001,1.0090,1.0001,1.0090,50105.51,50556.45959
1697972400,2023-10-22 11:00:00,PYUSD/USD,1.0001,1.0001,1.0001,1.0001,0.00,0.0
1697968800,2023-10-22 10:00:00,PYUSD/USD,1.0001,1.0001,1.0001,1.0001,99919.49,99929.48194900001
1697965200,2023-10-22 09:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697961600,2023-10-22 08:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697958000,2023-10-22 07:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697954400,2023-10-22 06:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697950800,2023-10-22 05:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697947200,2023-10-22 04:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697943600,2023-10-22 03:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697940000,2023-10-22 02:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697936400,2023-10-22 01:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697932800,2023-10-22 00:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697929200,2023-10-21 23:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697925600,2023-10-21 22:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697922000,2023-10-21 21:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697918400,2023-10-21 20:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697914800,2023-10-21 19:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697911200,2023-10-21 18:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697907600,2023-10-21 17:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697904000,2023-10-21 16:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697900400,2023-10-21 15:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697896800,2023-10-21 14:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697893200,2023-10-21 13:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697889600,2023-10-21 12:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697886000,2023-10-21 11:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697882400,2023-10-21 10:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697878800,2023-10-21 09:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697875200,2023-10-21 08:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697871600,2023-10-21 07:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697868000,2023-10-21 06:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697864400,2023-10-21 05:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697860800,2023-10-21 04:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697857200,2023-10-21 03:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697853600,2023-10-21 02:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697850000,2023-10-21 01:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697846400,2023-10-21 00:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697842800,2023-10-20 23:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697839200,2023-10-20 22:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697835600,2023-10-20 21:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697832000,2023-10-20 20:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697828400,2023-10-20 19:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697824800,2023-10-20 18:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697821200,2023-10-20 17:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697817600,2023-10-20 16:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697814000,2023-10-20 15:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697810400,2023-10-20 14:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697806800,2023-10-20 13:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697803200,2023-10-20 12:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697799600,2023-10-20 11:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697796000,2023-10-20 10:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697792400,2023-10-20 09:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697788800,2023-10-20 08:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697785200,2023-10-20 07:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697781600,2023-10-20 06:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697778000,2023-10-20 05:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697774400,2023-10-20 04:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697770800,2023-10-20 03:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697767200,2023-10-20 02:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697763600,2023-10-20 01:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697760000,2023-10-20 00:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697756400,2023-10-19 23:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697752800,2023-10-19 22:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697749200,2023-10-19 21:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697745600,2023-10-19 20:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697742000,2023-10-19 19:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697738400,2023-10-19 18:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697734800,2023-10-19 17:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697731200,2023-10-19 16:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697727600,2023-10-19 15:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697724000,2023-10-19 14:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697720400,2023-10-19 13:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697716800,2023-10-19 12:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697713200,2023-10-19 11:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697709600,2023-10-19 10:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697706000,2023-10-19 09:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697702400,2023-10-19 08:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697698800,2023-10-19 07:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697695200,2023-10-19 06:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697691600,2023-10-19 05:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,0.00,0.0
1697688000,2023-10-19 04:00:00,PYUSD/USD,0.9996,0.9996,0.9996,0.9996,316.36,316.23345600000005
1697684400,2023-10-19 03:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697680800,2023-10-19 02:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697677200,2023-10-19 01:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697673600,2023-10-19 00:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697670000,2023-10-18 23:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697666400,2023-10-18 22:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697662800,2023-10-18 21:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697659200,2023-10-18 20:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697655600,2023-10-18 19:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697652000,2023-10-18 18:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697648400,2023-10-18 17:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697644800,2023-10-18 16:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697641200,2023-10-18 15:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
1697637600,2023-10-18 14:00:00,PYUSD/USD,1.0000,1.0000,1.0000,1.0000,0.00,0.0
